SampleID,Actual,Predicted,Actual PCN,Predicted PCN
9538,2.897856203,2.95831108467967,17.135225424259247,18.265406622970044
7532,1.596965547,2.222835978553663,3.938025460773925,8.23347972002337
6615,1.260867506,1.8653542205906013,2.52848113859922,5.458223116481797
2992,0.75045491,0.8006317069383242,1.1179632801727333,1.2269472622871618
8938,2.505635295,3.978188084590715,11.251339708866094,52.420153684694526
6098,1.150767602,1.1338574960701957,2.1606180755456337,2.107621044664083
304,0.359448967,3.006449996920712,0.43253982031926774,19.21550727809732
9642,2.971040827,2.440414284787431,18.51221787389386,10.477794833745932
5034,0.980637878,0.7556541490449287,1.6661563821314753,1.1290037537147142
1470,0.590848419,0.5660952618734476,0.8055196028976964,0.7613758944974633
1350,0.574684843,0.7184637033686374,0.7765705400350951,1.0512794150261089
1284,0.562488525,0.606976467994541,0.7550345178236585,0.8348751994496035
2742,0.725911968,0.6787526386686598,1.0666149275229226,0.9714171284245293
7298,1.479383486,1.1072167624999392,3.3902382030899805,2.0259247961613225
10913,4.725392302,2.740250091304743,111.7747314498371,14.490858741011449
651,0.449659507,0.8677329317837053,0.5677782770703927,1.3815056930419187
10912,4.721206275,3.7827144521520655,111.30364006759707,42.93513985430171
3833,0.836477682,0.6801040361664483,1.3082223480909676,0.9740830975852734
1795,0.633845197,1.0292413300250638,0.8848442603825447,1.7989415560675726
4684,0.931589191,1.3519795101251162,1.5385401989754022,2.8650689061655807
1713,0.621559297,0.7190872999175288,0.8618289238457397,1.0525589847162868
8611,2.27727397,3.3057169015328145,8.75006517887274,26.26808311387076
3274,0.780793498,0.7285297999119609,1.1832039463297064,1.0720320655146232
10163,3.402131523,2.596490004723447,29.02803733351263,12.416563218219194
7387,1.519941521,1.995431628685856,3.571957823802853,6.355377134590344
5909,1.11568664,0.8231768426591526,2.0516628537386072,1.277724327732213
3834,0.836479212,0.6338438728026994,1.308225879673862,0.8848417644785156
6553,1.244951597,1.306060574010716,2.4727667029419513,2.6916022356389213
8860,2.442743445,3.0713100343526785,10.50455961443198,20.570141800602396
408,0.389501678,0.4452243356496596,0.4762449652145072,0.5608403086844649
2864,0.736821657,0.8297122901672757,1.0892844877445564,1.2926590248208987
3166,0.769915648,1.2099400393108088,1.1595840808653088,2.3532835813263095
10000,3.273592564,2.423574390667038,25.40603451115916,10.28612833519099
8365,2.117184313,1.5868448419417558,7.307712606211741,3.8883012081943322
9507,2.876954762,3.724870547704636,16.760106994305225,40.46586454603069
6657,1.272017541,1.0499824063109162,2.5680439804460793,1.8576008418801557
10346,3.610425785,2.664297709392529,35.98179575693673,13.357862612375934
3933,0.848335233,1.2087653075671612,1.3357551253630384,2.3493466855088583
8845,2.433046818,0.7870529987805522,10.393543302787794,1.1969125729552144
9266,2.720747482,2.4448488004500715,14.191673504488767,10.528806316724134
9040,2.569522865,1.532224899002128,12.0595917658219,3.6284632381782815
9704,3.014515865,3.5301016227301645,19.379222257087,33.12743556171556
3952,0.851128237,0.8676198157436277,1.3422880177215883,1.3812363217838919
3570,0.810743601,0.6570224929831185,1.2495801549392171,0.9290400446414697
3078,0.760128211,0.739300412435595,1.1385503886046329,1.0944697368523169
7529,1.595492486,1.4274173304557756,3.930756802953191,3.1679209171378915
5516,1.052676952,0.9405277783703112,1.8653111611484263,1.56133287775442
8644,2.299738862,2.9860552066191213,8.97157815681222,18.807392104124435
4789,0.944871223,0.9315848677479022,1.5724820807321016,1.5385292242498847
4132,0.870217559,1.0263642599908205,1.3874302039552902,1.7909003782516373
5559,1.057995362,1.0670179713652452,1.880590655974385,1.9066987044501316
8383,2.125848301,2.5436256437550435,7.380003238920976,11.725726380508547
